Site	Parameter	Date (LST)	Value	Unit	QCCode	OPCode
HDSN	WS	2019/08/30 01:15	2.06709	MPH	0	1
HDSN	WS	2019/08/30 01:16	2.14471	MPH	0	1
HDSN	WS	2019/08/30 01:17	1.79779	MPH	0	1
HDSN	WS	2019/08/30 01:18	1.49787	MPH	0	1
HDSN	WS	2019/08/30 01:19	2.11905	MPH	0	1
HDSN	WS	2019/08/30 01:20	2.07334	MPH	0	1
HDSN	WS	2019/08/30 01:21	1.9719	MPH	0	1
HDSN	WS	2019/08/30 01:22	2.67346	MPH	0	1
HDSN	WS	2019/08/30 01:23	2.01564	MPH	0	1
HDSN	WS	2019/08/30 01:24	2.3321	MPH	0	1
HDSN	WS	2019/08/30 01:25	2.35544	MPH	0	1
HDSN	WS	2019/08/30 01:26	2.17678	MPH	0	1
HDSN	WS	2019/08/30 01:27	2.06654	MPH	0	1
HDSN	WS	2019/08/30 01:28	2.57643	MPH	0	1
HDSN	WS	2019/08/30 01:29	2.57182	MPH	0	1
HDSN	WS	2019/08/30 01:30	2.008	MPH	0	1
HDSN	WS	2019/08/30 01:31	1.83374	MPH	0	1
HDSN	WS	2019/08/30 01:32	1.89852	MPH	0	1
HDSN	WS	2019/08/30 01:33	2.03344	MPH	0	1
HDSN	WS	2019/08/30 01:34	2.79493	MPH	0	1
HDSN	WS	2019/08/30 01:35	1.89481	MPH	0	1
HDSN	WS	2019/08/30 01:36	1.50883	MPH	0	1
HDSN	WS	2019/08/30 01:37	2.22213	MPH	0	1
HDSN	WS	2019/08/30 01:38	2.66488	MPH	0	1
HDSN	WS	2019/08/30 01:39	2.18966	MPH	0	1
HDSN	WS	2019/08/30 01:40	2.12499	MPH	0	1
HDSN	WS	2019/08/30 01:41	2.20384	MPH	0	1
HDSN	WS	2019/08/30 01:42	1.82063	MPH	0	1
HDSN	WS	2019/08/30 01:43	2.15833	MPH	0	1
HDSN	WS	2019/08/30 01:44	1.83519	MPH	0	1
HDSN	WS	2019/08/30 01:45	1.93634	MPH	0	1
HDSN	WS	2019/08/30 01:46	2.34756	MPH	0	1
HDSN	WS	2019/08/30 01:47	2.52921	MPH	0	1
HDSN	WS	2019/08/30 01:48	2.4127	MPH	0	1
HDSN	WS	2019/08/30 01:49	2.40403	MPH	0	1
HDSN	WS	2019/08/30 01:50	1.8914	MPH	0	1
HDSN	WS	2019/08/30 01:51	1.47246	MPH	0	1
HDSN	WS	2019/08/30 01:52	1.60291	MPH	0	1
HDSN	WS	2019/08/30 01:53	1.78399	MPH	0	1
HDSN	WS	2019/08/30 01:54	1.01868	MPH	0	1
HDSN	WS	2019/08/30 01:55	1.43828	MPH	0	1
HDSN	WS	2019/08/30 01:56	0.65383	MPH	0	1
HDSN	WS	2019/08/30 01:57	1.07695	MPH	0	1
HDSN	WS	2019/08/30 01:58	1.59938	MPH	0	1
HDSN	WS	2019/08/30 01:59	1.70195	MPH	0	1
HDSN	WS	2019/08/30 02:00	1.705	MPH	0	1
HDSN	WS	2019/08/30 02:01	1.70676	MPH	0	1
HDSN	WS	2019/08/30 02:02	1.63093	MPH	0	1
HDSN	WS	2019/08/30 02:03	1.44312	MPH	0	1
HDSN	WS	2019/08/30 02:04	1.15059	MPH	0	1
HDSN	WS	2019/08/30 02:05	1.84612	MPH	0	1
HDSN	WS	2019/08/30 02:06	1.41462	MPH	0	1
HDSN	WS	2019/08/30 02:07	1.28663	MPH	0	1
HDSN	WS	2019/08/30 02:08	2.00103	MPH	0	1
HDSN	WS	2019/08/30 02:09	1.73893	MPH	0	1
HDSN	WS	2019/08/30 02:10	2.74692	MPH	0	1
HDSN	WS	2019/08/30 02:11	2.21772	MPH	0	1
HDSN	WS	2019/08/30 02:12	2.31659	MPH	0	1
HDSN	WS	2019/08/30 02:13	2.4481	MPH	0	1
HDSN	WS	2019/08/30 02:14	2.54311	MPH	0	1
HDSN	WS	2019/08/30 02:15	2.29182	MPH	0	1
HDSN	WS	2019/08/30 02:16	2.81055	MPH	0	1
HDSN	WS	2019/08/30 02:17	2.61867	MPH	0	1
HDSN	WS	2019/08/30 02:18	2.3952	MPH	0	1
HDSN	WS	2019/08/30 02:19	2.35593	MPH	0	1
HDSN	WS	2019/08/30 02:20	2.51636	MPH	0	1
HDSN	WS	2019/08/30 02:21	2.09148	MPH	0	1
HDSN	WS	2019/08/30 02:22	2.08111	MPH	0	1
HDSN	WS	2019/08/30 02:23	2.0612	MPH	0	1
HDSN	WS	2019/08/30 02:24	1.75415	MPH	0	1
HDSN	WS	2019/08/30 02:25	0.64193	MPH	0	1
HDSN	WS	2019/08/30 02:26	0.34051	MPH	0	1
HDSN	WS	2019/08/30 02:27	1.69047	MPH	0	1
HDSN	WS	2019/08/30 02:28	1.80964	MPH	0	1
HDSN	WS	2019/08/30 02:29	1.79421	MPH	0	1
HDSN	WS	2019/08/30 02:30	1.89234	MPH	0	1
HDSN	WS	2019/08/30 02:31	2.19846	MPH	0	1
HDSN	WS	2019/08/30 02:32	1.95614	MPH	0	1
HDSN	WS	2019/08/30 02:33	1.30386	MPH	0	1
HDSN	WS	2019/08/30 02:34	0.93965	MPH	0	1
HDSN	WS	2019/08/30 02:35	1.35968	MPH	0	1
HDSN	WS	2019/08/30 02:36	1.28271	MPH	0	1
HDSN	WS	2019/08/30 02:37	1.59413	MPH	0	1
HDSN	WS	2019/08/30 02:38	1.71986	MPH	0	1
HDSN	WS	2019/08/30 02:39	1.80613	MPH	0	1
HDSN	WS	2019/08/30 02:40	1.68659	MPH	0	1
HDSN	WS	2019/08/30 02:41	1.94354	MPH	0	1
HDSN	WS	2019/08/30 02:42	2.12344	MPH	0	1
HDSN	WS	2019/08/30 02:43	1.99617	MPH	0	1
HDSN	WS	2019/08/30 02:44	1.68066	MPH	0	1
HDSN	WS	2019/08/30 02:45	1.77143	MPH	0	1
HDSN	WS	2019/08/30 02:46	1.41207	MPH	0	1
HDSN	WS	2019/08/30 02:47	1.55353	MPH	0	1
HDSN	WS	2019/08/30 02:48	1.51716	MPH	0	1
HDSN	WS	2019/08/30 02:49	1.66326	MPH	0	1
HDSN	WS	2019/08/30 02:50	1.84539	MPH	0	1
HDSN	WS	2019/08/30 02:51	2.01463	MPH	0	1
HDSN	WS	2019/08/30 02:52	2.06178	MPH	0	1
HDSN	WS	2019/08/30 02:53	2.00577	MPH	0	1
HDSN	WS	2019/08/30 02:54	1.88081	MPH	0	1
HDSN	WS	2019/08/30 02:55	2.13538	MPH	0	1
HDSN	WS	2019/08/30 02:56	1.28432	MPH	0	1
HDSN	WS	2019/08/30 02:57	0.86225	MPH	0	1
HDSN	WS	2019/08/30 02:58	0.97953	MPH	0	1
HDSN	WS	2019/08/30 02:59	0.97761	MPH	0	1
HDSN	WS	2019/08/30 03:00	1.13828	MPH	0	1
HDSN	WS	2019/08/30 03:01	1.13523	MPH	0	1
HDSN	WS	2019/08/30 03:02	1.08235	MPH	0	1
HDSN	WS	2019/08/30 03:03	1.55042	MPH	0	1
HDSN	WS	2019/08/30 03:04	1.79926	MPH	0	1
HDSN	WS	2019/08/30 03:05	1.55327	MPH	0	1
HDSN	WS	2019/08/30 03:06	1.67328	MPH	0	1
HDSN	WS	2019/08/30 03:07	1.32831	MPH	0	1
HDSN	WS	2019/08/30 03:08	1.4154	MPH	0	1
HDSN	WS	2019/08/30 03:09	1.23955	MPH	0	1
HDSN	WS	2019/08/30 03:10	1.67788	MPH	0	1
HDSN	WS	2019/08/30 03:11	1.94614	MPH	0	1
HDSN	WS	2019/08/30 03:12	2.25361	MPH	0	1
HDSN	WS	2019/08/30 03:13	2.54095	MPH	0	1
HDSN	WS	2019/08/30 03:14	2.82508	MPH	0	1
HDSN	WS	2019/08/30 03:15	2.4232	MPH	0	1
HDSN	WS	2019/08/30 03:16	1.82299	MPH	0	1
HDSN	WS	2019/08/30 03:17	1.64772	MPH	0	1
HDSN	WS	2019/08/30 03:18	1.89599	MPH	0	1
HDSN	WS	2019/08/30 03:19	2.63931	MPH	0	1
HDSN	WS	2019/08/30 03:20	1.91281	MPH	0	1
HDSN	WS	2019/08/30 03:21	2.47012	MPH	0	1
HDSN	WS	2019/08/30 03:22	2.22457	MPH	0	1
HDSN	WS	2019/08/30 03:23	2.39922	MPH	0	1
HDSN	WS	2019/08/30 03:24	2.18913	MPH	0	1
HDSN	WS	2019/08/30 03:25	1.61057	MPH	0	1
HDSN	WS	2019/08/30 03:26	1.08346	MPH	0	1
HDSN	WS	2019/08/30 03:27	0.98179	MPH	0	1
HDSN	WS	2019/08/30 03:28	1.07465	MPH	0	1
HDSN	WS	2019/08/30 03:29	0.57344	MPH	0	1
HDSN	WS	2019/08/30 03:30	0.18766	MPH	0	1
HDSN	WS	2019/08/30 03:31	0.51481	MPH	0	1
HDSN	WS	2019/08/30 03:32	0.85906	MPH	0	1
HDSN	WS	2019/08/30 03:33	1.23369	MPH	0	1
HDSN	WS	2019/08/30 03:34	1.00341	MPH	0	1
HDSN	WS	2019/08/30 03:35	1.31839	MPH	0	1
HDSN	WS	2019/08/30 03:36	1.12119	MPH	0	1
HDSN	WS	2019/08/30 03:37	2.11073	MPH	0	1
HDSN	WS	2019/08/30 03:38	1.53911	MPH	0	1
HDSN	WS	2019/08/30 03:39	1.79548	MPH	0	1
HDSN	WS	2019/08/30 03:40	1.49933	MPH	0	1
HDSN	WS	2019/08/30 03:41	1.80791	MPH	0	1
HDSN	WS	2019/08/30 03:42	1.78954	MPH	0	1
HDSN	WS	2019/08/30 03:43	1.49365	MPH	0	1
HDSN	WS	2019/08/30 03:44	1.65881	MPH	0	1
HDSN	WS	2019/08/30 03:45	1.60518	MPH	0	1
HDSN	WS	2019/08/30 03:46	1.43626	MPH	0	1
HDSN	WS	2019/08/30 03:47	1.33449	MPH	0	1
HDSN	WS	2019/08/30 03:48	1.73541	MPH	0	1
HDSN	WS	2019/08/30 03:49	1.60117	MPH	0	1
HDSN	WS	2019/08/30 03:50	2.19761	MPH	0	1
HDSN	WS	2019/08/30 03:51	1.81204	MPH	0	1
HDSN	WS	2019/08/30 03:52	1.63173	MPH	0	1
HDSN	WS	2019/08/30 03:53	1.37205	MPH	0	1
HDSN	WS	2019/08/30 03:54	1.59233	MPH	0	1
HDSN	WS	2019/08/30 03:55	1.63761	MPH	0	1
HDSN	WS	2019/08/30 03:56	1.75497	MPH	0	1
HDSN	WS	2019/08/30 03:57	1.20244	MPH	0	1
HDSN	WS	2019/08/30 03:58	0.40264	MPH	0	1
HDSN	WS	2019/08/30 03:59	1.03761	MPH	0	1
HDSN	WS	2019/08/30 04:00	0.67842	MPH	0	1
HDSN	WS	2019/08/30 04:01	1.24467	MPH	0	1
HDSN	WS	2019/08/30 04:02	1.38569	MPH	0	1
HDSN	WS	2019/08/30 04:03	1.52329	MPH	0	1
HDSN	WS	2019/08/30 04:04	1.63331	MPH	0	1
HDSN	WS	2019/08/30 04:05	0.61785	MPH	0	1
HDSN	WS	2019/08/30 04:06	0.47416	MPH	0	1
HDSN	WS	2019/08/30 04:07	0.48315	MPH	0	1
HDSN	WS	2019/08/30 04:08	1.52451	MPH	0	1
HDSN	WS	2019/08/30 04:09	0.34179	MPH	0	1
HDSN	WS	2019/08/30 04:10	0.80228	MPH	0	1
HDSN	WS	2019/08/30 04:11	0.63911	MPH	0	1
HDSN	WS	2019/08/30 04:12	1.14485	MPH	0	1
HDSN	WS	2019/08/30 04:13	1.16154	MPH	0	1
HDSN	WS	2019/08/30 04:14	0.24305	MPH	0	1
HDSN	WS	2019/08/30 04:15	0.01168	MPH	0	1
HDSN	WS	2019/08/30 04:16	0.01166	MPH	0	1
HDSN	WS	2019/08/30 04:17	0.62615	MPH	0	1
HDSN	WS	2019/08/30 04:18	1.08816	MPH	0	1
HDSN	WS	2019/08/30 04:19	0.77177	MPH	0	1
HDSN	WS	2019/08/30 04:20	0.52683	MPH	0	1
HDSN	WS	2019/08/30 04:21	0.21763	MPH	0	1
HDSN	WS	2019/08/30 04:22	0.01196	MPH	0	1
HDSN	WS	2019/08/30 04:23	0.32436	MPH	0	1
HDSN	WS	2019/08/30 04:24	1.00232	MPH	0	1
HDSN	WS	2019/08/30 04:25	1.30348	MPH	0	1
HDSN	WS	2019/08/30 04:26	1.50972	MPH	0	1
HDSN	WS	2019/08/30 04:27	1.19039	MPH	0	1
HDSN	WS	2019/08/30 04:28	1.12003	MPH	0	1
HDSN	WS	2019/08/30 04:29	1.08438	MPH	0	1
HDSN	WS	2019/08/30 04:30	0.84792	MPH	0	1
HDSN	WS	2019/08/30 04:31	0.95532	MPH	0	1
HDSN	WS	2019/08/30 04:32	1.31679	MPH	0	1
HDSN	WS	2019/08/30 04:33	1.22382	MPH	0	1
HDSN	WS	2019/08/30 04:34	1.09776	MPH	0	1
HDSN	WS	2019/08/30 04:35	1.22272	MPH	0	1
HDSN	WS	2019/08/30 04:36	1.45774	MPH	0	1
HDSN	WS	2019/08/30 04:37	1.44506	MPH	0	1
HDSN	WS	2019/08/30 04:38	1.17105	MPH	0	1
HDSN	WS	2019/08/30 04:39	0.91398	MPH	0	1
HDSN	WS	2019/08/30 04:40	0.62337	MPH	0	1
HDSN	WS	2019/08/30 04:41	1.41067	MPH	0	1
HDSN	WS	2019/08/30 04:42	1.17616	MPH	0	1
HDSN	WS	2019/08/30 04:43	0.27709	MPH	0	1
HDSN	WS	2019/08/30 04:44	0.07723	MPH	0	1
HDSN	WS	2019/08/30 04:45	0.62754	MPH	0	1
HDSN	WS	2019/08/30 04:46	0.67395	MPH	0	1
HDSN	WS	2019/08/30 04:47	1.12924	MPH	0	1
HDSN	WS	2019/08/30 04:48	0.94691	MPH	0	1
HDSN	WS	2019/08/30 04:49	1.65302	MPH	0	1
HDSN	WS	2019/08/30 04:50	1.50718	MPH	0	1
HDSN	WS	2019/08/30 04:51	1.51225	MPH	0	1
HDSN	WS	2019/08/30 04:52	1.54861	MPH	0	1
HDSN	WS	2019/08/30 04:53	1.16866	MPH	0	1
HDSN	WS	2019/08/30 04:54	1.55913	MPH	0	1
HDSN	WS	2019/08/30 04:55	1.42691	MPH	0	1
HDSN	WS	2019/08/30 04:56	1.11382	MPH	0	1
HDSN	WS	2019/08/30 04:57	1.38645	MPH	0	1
HDSN	WS	2019/08/30 04:58	1.48986	MPH	0	1
HDSN	WS	2019/08/30 04:59	1.47771	MPH	0	1
HDSN	WS	2019/08/30 05:00	1.47915	MPH	0	1
HDSN	WS	2019/08/30 05:01	1.75847	MPH	0	1
HDSN	WS	2019/08/30 05:02	1.71508	MPH	0	1
HDSN	WS	2019/08/30 05:03	1.7478	MPH	0	1
HDSN	WS	2019/08/30 05:04	1.15551	MPH	0	1
HDSN	WS	2019/08/30 05:05	1.04955	MPH	0	1
HDSN	WS	2019/08/30 05:06	1.01262	MPH	0	1
HDSN	WS	2019/08/30 05:07	1.22232	MPH	0	1
HDSN	WS	2019/08/30 05:08	1.28502	MPH	0	1
HDSN	WS	2019/08/30 05:09	1.71291	MPH	0	1
HDSN	WS	2019/08/30 05:10	1.72813	MPH	0	1
HDSN	WS	2019/08/30 05:11	1.50709	MPH	0	1
HDSN	WS	2019/08/30 05:12	1.16731	MPH	0	1
HDSN	WS	2019/08/30 05:13	1.11787	MPH	0	1
HDSN	WS	2019/08/30 05:14	1.55324	MPH	0	1
HDSN	WS	2019/08/30 05:15	1.15017	MPH	0	1
HDSN	WS	2019/08/30 05:16	1.05906	MPH	0	1
HDSN	WS	2019/08/30 05:17	0.65605	MPH	0	1
HDSN	WS	2019/08/30 05:18	0.0105	MPH	0	1
HDSN	WS	2019/08/30 05:19	0.00957	MPH	0	1
HDSN	WS	2019/08/30 05:20	0.45462	MPH	0	1
HDSN	WS	2019/08/30 05:21	0.59419	MPH	0	1
HDSN	WS	2019/08/30 05:22	0.64087	MPH	0	1
HDSN	WS	2019/08/30 05:23	0.3586	MPH	0	1
HDSN	WS	2019/08/30 05:24	0.28951	MPH	0	1
HDSN	WS	2019/08/30 05:25	0.40315	MPH	0	1
HDSN	WS	2019/08/30 05:26	1.13802	MPH	0	1
HDSN	WS	2019/08/30 05:27	1.09554	MPH	0	1
HDSN	WS	2019/08/30 05:28	0.86823	MPH	0	1
HDSN	WS	2019/08/30 05:29	0.36056	MPH	0	1
HDSN	WS	2019/08/30 05:30	0.80607	MPH	0	1
HDSN	WS	2019/08/30 05:31	0.6864	MPH	0	1
HDSN	WS	2019/08/30 05:32	1.09355	MPH	0	1
HDSN	WS	2019/08/30 05:33	1.34611	MPH	0	1
HDSN	WS	2019/08/30 05:34	1.30938	MPH	0	1
HDSN	WS	2019/08/30 05:35	0.82634	MPH	0	1
HDSN	WS	2019/08/30 05:36	1.15748	MPH	0	1
HDSN	WS	2019/08/30 05:37	1.33348	MPH	0	1
HDSN	WS	2019/08/30 05:38	1.23605	MPH	0	1
HDSN	WS	2019/08/30 05:39	1.22936	MPH	0	1
HDSN	WS	2019/08/30 05:40	1.00834	MPH	0	1
HDSN	WS	2019/08/30 05:41	0.84013	MPH	0	1
HDSN	WS	2019/08/30 05:42	0.62296	MPH	0	1
HDSN	WS	2019/08/30 05:43	0.35377	MPH	0	1
HDSN	WS	2019/08/30 05:44	0.89905	MPH	0	1
HDSN	WS	2019/08/30 05:45	1.12648	MPH	0	1
HDSN	WS	2019/08/30 05:46	0.57399	MPH	0	1
HDSN	WS	2019/08/30 05:47	0.52046	MPH	0	1
HDSN	WS	2019/08/30 05:48	0.508	MPH	0	1
HDSN	WS	2019/08/30 05:49	0.70366	MPH	0	1
HDSN	WS	2019/08/30 05:50	0.68671	MPH	0	1
HDSN	WS	2019/08/30 05:51	0.65423	MPH	0	1
HDSN	WS	2019/08/30 05:52	0.05313	MPH	0	1
HDSN	WS	2019/08/30 05:53	0.0962	MPH	0	1
HDSN	WS	2019/08/30 05:54	0.9251	MPH	0	1
HDSN	WS	2019/08/30 05:55	1.10732	MPH	0	1
HDSN	WS	2019/08/30 05:56	1.29334	MPH	0	1
HDSN	WS	2019/08/30 05:57	0.96995	MPH	0	1
HDSN	WS	2019/08/30 05:58	0.94407	MPH	0	1
HDSN	WS	2019/08/30 05:59	1.12914	MPH	0	1
HDSN	WS	2019/08/30 06:00	0.97927	MPH	0	1
HDSN	WS	2019/08/30 06:01	1.38993	MPH	0	1
HDSN	WS	2019/08/30 06:02	1.33735	MPH	0	1
HDSN	WS	2019/08/30 06:03	1.49067	MPH	0	1
HDSN	WS	2019/08/30 06:04	1.20965	MPH	0	1
HDSN	WS	2019/08/30 06:05	1.36856	MPH	0	1
HDSN	WS	2019/08/30 06:06	1.10514	MPH	0	1
HDSN	WS	2019/08/30 06:07	1.09915	MPH	0	1
HDSN	WS	2019/08/30 06:08	1.08451	MPH	0	1
HDSN	WS	2019/08/30 06:09	1.58826	MPH	0	1
HDSN	WS	2019/08/30 06:10	1.6406	MPH	0	1
HDSN	WS	2019/08/30 06:11	1.21379	MPH	0	1
HDSN	WS	2019/08/30 06:12	1.02556	MPH	0	1
HDSN	WS	2019/08/30 06:13	0.90283	MPH	0	1
HDSN	WS	2019/08/30 06:14	0.90356	MPH	0	1
HDSN	WS	2019/08/30 06:15	1.20914	MPH	0	1
HDSN	WS	2019/08/30 06:16	1.86155	MPH	0	1
HDSN	WS	2019/08/30 06:17	1.66802	MPH	0	1
HDSN	WS	2019/08/30 06:18	1.41348	MPH	0	1
HDSN	WS	2019/08/30 06:19	0.87011	MPH	0	1
HDSN	WS	2019/08/30 06:20	1.02183	MPH	0	1
HDSN	WS	2019/08/30 06:21	1.02514	MPH	0	1
HDSN	WS	2019/08/30 06:22	0.79026	MPH	0	1
HDSN	WS	2019/08/30 06:23	0.66159	MPH	0	1
HDSN	WS	2019/08/30 06:24	0.87527	MPH	0	1
HDSN	WS	2019/08/30 06:25	1.38959	MPH	0	1
HDSN	WS	2019/08/30 06:26	1.22128	MPH	0	1
HDSN	WS	2019/08/30 06:27	1.21163	MPH	0	1
HDSN	WS	2019/08/30 06:28	0.85785	MPH	0	1
HDSN	WS	2019/08/30 06:29	0.45537	MPH	0	1
HDSN	WS	2019/08/30 06:30	0.72116	MPH	0	1
HDSN	WS	2019/08/30 06:31	0.78836	MPH	0	1
HDSN	WS	2019/08/30 06:32	0.65202	MPH	0	1
HDSN	WS	2019/08/30 06:33	1.62663	MPH	0	1
HDSN	WS	2019/08/30 06:34	1.59008	MPH	0	1
HDSN	WS	2019/08/30 06:35	2.45027	MPH	0	1
HDSN	WS	2019/08/30 06:36	1.99616	MPH	0	1
HDSN	WS	2019/08/30 06:37	2.12814	MPH	0	1
HDSN	WS	2019/08/30 06:38	1.62965	MPH	0	1
HDSN	WS	2019/08/30 06:39	1.68677	MPH	0	1
HDSN	WS	2019/08/30 06:40	1.83825	MPH	0	1
HDSN	WS	2019/08/30 06:41	2.27474	MPH	0	1
HDSN	WS	2019/08/30 06:42	2.5577	MPH	0	1
HDSN	WS	2019/08/30 06:43	3.2158	MPH	0	1
HDSN	WS	2019/08/30 06:44	2.18187	MPH	0	1
HDSN	WS	2019/08/30 06:45	1.35153	MPH	0	1
HDSN	WS	2019/08/30 06:46	2.24036	MPH	0	1
HDSN	WS	2019/08/30 06:47	2.24774	MPH	0	1
HDSN	WS	2019/08/30 06:48	2.79046	MPH	0	1
HDSN	WS	2019/08/30 06:49	2.97503	MPH	0	1
HDSN	WS	2019/08/30 06:50	1.76436	MPH	0	1
HDSN	WS	2019/08/30 06:51	0.94894	MPH	0	1
HDSN	WS	2019/08/30 06:52	0.50791	MPH	0	1
HDSN	WS	2019/08/30 06:53	0.49252	MPH	0	1
HDSN	WS	2019/08/30 06:54	2.42292	MPH	0	1
HDSN	WS	2019/08/30 06:55	2.22103	MPH	0	1
HDSN	WS	2019/08/30 06:56	1.82675	MPH	0	1
HDSN	WS	2019/08/30 06:57	2.20599	MPH	0	1
HDSN	WS	2019/08/30 06:58	1.16297	MPH	0	1
HDSN	WS	2019/08/30 06:59	0.66979	MPH	0	1
HDSN	WS	2019/08/30 07:00	1.52267	MPH	0	1
HDSN	WS	2019/08/30 07:01	2.21044	MPH	0	1
HDSN	WS	2019/08/30 07:02	2.09928	MPH	0	1
HDSN	WS	2019/08/30 07:03	1.16211	MPH	0	1
HDSN	WS	2019/08/30 07:04	2.56326	MPH	0	1
HDSN	WS	2019/08/30 07:05	2.52847	MPH	0	1
HDSN	WS	2019/08/30 07:06	2.09664	MPH	0	1
HDSN	WS	2019/08/30 07:07	1.79685	MPH	0	1
HDSN	WS	2019/08/30 07:08	2.81967	MPH	0	1
HDSN	WS	2019/08/30 07:09	2.2787	MPH	0	1
HDSN	WS	2019/08/30 07:10	2.34013	MPH	0	1
HDSN	WS	2019/08/30 07:11	2.98443	MPH	0	1
HDSN	WS	2019/08/30 07:12	0.62131	MPH	0	1
HDSN	WS	2019/08/30 07:13	4.28566	MPH	0	1
HDSN	WS	2019/08/30 07:14	3.26873	MPH	0	1
HDSN	WS	2019/08/30 07:15	2.28551	MPH	0	1
HDSN	WS	2019/08/30 07:16	1.2413	MPH	0	1
HDSN	WS	2019/08/30 07:17	2.33287	MPH	0	1
HDSN	WS	2019/08/30 07:18	2.52596	MPH	0	1
HDSN	WS	2019/08/30 07:19	2.64081	MPH	0	1
HDSN	WS	2019/08/30 07:20	2.41337	MPH	0	1
HDSN	WS	2019/08/30 07:21	2.87795	MPH	0	1
HDSN	WS	2019/08/30 07:22	2.58361	MPH	0	1
HDSN	WS	2019/08/30 07:23	3.84069	MPH	0	1
HDSN	WS	2019/08/30 07:24	2.38161	MPH	0	1
HDSN	WS	2019/08/30 07:25	2.53981	MPH	0	1
HDSN	WS	2019/08/30 07:26	1.93003	MPH	0	1
HDSN	WS	2019/08/30 07:27	2.30653	MPH	0	1
HDSN	WS	2019/08/30 07:28	2.13231	MPH	0	1
HDSN	WS	2019/08/30 07:29	2.51276	MPH	0	1
HDSN	WS	2019/08/30 07:30	2.63092	MPH	0	1
HDSN	WS	2019/08/30 07:31	1.04908	MPH	0	1
HDSN	WS	2019/08/30 07:32	0.62605	MPH	0	1
HDSN	WS	2019/08/30 07:33	2.57663	MPH	0	1
HDSN	WS	2019/08/30 07:34	1.86064	MPH	0	1
HDSN	WS	2019/08/30 07:35	1.6259	MPH	0	1
HDSN	WS	2019/08/30 07:36	2.05223	MPH	0	1
HDSN	WS	2019/08/30 07:37	1.59836	MPH	0	1
HDSN	WS	2019/08/30 07:38	1.9977	MPH	0	1
HDSN	WS	2019/08/30 07:39	2.38657	MPH	0	1
HDSN	WS	2019/08/30 07:40	1.25304	MPH	0	1
HDSN	WS	2019/08/30 07:41	0.54132	MPH	0	1
HDSN	WS	2019/08/30 07:42	1.5252	MPH	0	1
HDSN	WS	2019/08/30 07:43	1.49251	MPH	0	1
HDSN	WS	2019/08/30 07:44	1.72024	MPH	0	1
HDSN	WS	2019/08/30 07:45	1.86704	MPH	0	1
HDSN	WS	2019/08/30 07:46	2.65856	MPH	0	1
HDSN	WS	2019/08/30 07:47	2.95602	MPH	0	1
HDSN	WS	2019/08/30 07:48	1.37199	MPH	0	1
HDSN	WS	2019/08/30 07:49	0.45187	MPH	0	1
HDSN	WS	2019/08/30 07:50	1.28769	MPH	0	1
HDSN	WS	2019/08/30 07:51	1.29539	MPH	0	1
HDSN	WS	2019/08/30 07:52	1.75431	MPH	0	1
HDSN	WS	2019/08/30 07:53	1.38063	MPH	0	1
HDSN	WS	2019/08/30 07:54	1.40853	MPH	0	1
HDSN	WS	2019/08/30 07:55	2.32587	MPH	0	1
HDSN	WS	2019/08/30 07:56	1.69262	MPH	0	1
HDSN	WS	2019/08/30 07:57	1.47591	MPH	0	1
HDSN	WS	2019/08/30 07:58	0.55344	MPH	0	1
HDSN	WS	2019/08/30 07:59	0.46771	MPH	0	1
HDSN	WS	2019/08/30 08:00	2.57222	MPH	0	1
HDSN	WS	2019/08/30 08:01	2.54882	MPH	0	1
HDSN	WS	2019/08/30 08:02	1.1584	MPH	0	1
HDSN	WS	2019/08/30 08:03	0.25569	MPH	0	1
HDSN	WS	2019/08/30 08:04	2.73712	MPH	0	1
HDSN	WS	2019/08/30 08:05	3.26631	MPH	0	1
HDSN	WS	2019/08/30 08:06	3.40029	MPH	0	1
HDSN	WS	2019/08/30 08:07	2.72037	MPH	0	1
HDSN	WS	2019/08/30 08:08	2.19089	MPH	0	1
HDSN	WS	2019/08/30 08:09	2.22707	MPH	0	1
HDSN	WS	2019/08/30 08:10	2.103	MPH	0	1
HDSN	WS	2019/08/30 08:11	2.18573	MPH	0	1
HDSN	WS	2019/08/30 08:12	2.35781	MPH	0	1
HDSN	WS	2019/08/30 08:13	0.74801	MPH	0	1
HDSN	WS	2019/08/30 08:14	2.69202	MPH	0	1
HDSN	WS	2019/08/30 08:15	3.50978	MPH	0	1
HDSN	WS	2019/08/30 08:16	3.23269	MPH	0	1
HDSN	WS	2019/08/30 08:17	0.96951	MPH	0	1
HDSN	WS	2019/08/30 08:18	2.03701	MPH	0	1
HDSN	WS	2019/08/30 08:19	3.30311	MPH	0	1
HDSN	WS	2019/08/30 08:20	5.09326	MPH	0	1
HDSN	WS	2019/08/30 08:21	3.10043	MPH	0	1
HDSN	WS	2019/08/30 08:22	2.46149	MPH	0	1
HDSN	WS	2019/08/30 08:23	4.18235	MPH	0	1
HDSN	WS	2019/08/30 08:24	2.77618	MPH	0	1
HDSN	WS	2019/08/30 08:25	6.58649	MPH	0	1
HDSN	WS	2019/08/30 08:26	4.02272	MPH	0	1
HDSN	WS	2019/08/30 08:27	3.95098	MPH	0	1
HDSN	WS	2019/08/30 08:28	3.31806	MPH	0	1
HDSN	WS	2019/08/30 08:29	3.6835	MPH	0	1
HDSN	WS	2019/08/30 08:30	2.83572	MPH	0	1
